<Logging continued from "data/ulx_logs/12-16-24.txt">
[01:47:48] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezweapon_mgl
[01:47:51] Redoket was killed by ent_jack_gmod_ezprojectilenade
[01:48:13] Redoket killed Derkoletus using ent_jack_gmod_ezlandmine
[01:48:14] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezfragnade
[01:48:15] RusLanConnection brought Funf,Redoket
[01:48:15] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezfragnade
[01:48:33] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezfragnade
[01:48:38] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezfragnade
[01:48:40] Funf suicided!
[01:48:40] Funf killed RusLanConnection using ent_jack_gmod_ezfragnade
[01:48:40] Redoket suicided!
[01:48:40] Redoket killed Derkoletus using ent_jack_gmod_ezfragnade
[01:48:44] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezfragnade
[01:48:51] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezfragnade
[01:48:53] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezfragnade
[01:48:54] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezfragnade
[01:48:55] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezfragnade
[01:49:00] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezdynamite
[01:49:02] RusLanConnection brought Redoket
[01:49:03] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezdynamite
[01:49:06] Redoket killed Funf using ent_jack_gmod_ezlandmine
[01:49:08] RusLanConnection brought Redoket
[01:49:13] Funf killed Derkoletus using player
[01:49:23] Funf killed Derkoletus using player
[01:49:28] Funf suicided!
[01:50:00] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezsticknade
[01:50:07] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezsticknade
[01:50:08] Dropped "Derkoletus" from server<STEAM_0:1:616629252>
[01:50:09] Client "Derkoletus" connected.
[01:50:25] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezhebomb
[01:50:25] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezhebomb
[01:50:25] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezhebomb
[01:50:25] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezhebomb
[01:50:34] Client "Derkoletus" spawned in server <STEAM_0:1:616629252> (took 25 seconds).
[01:50:45] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_eztnt
[01:50:46] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezimpactnade
[01:50:47] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezdetpack
[01:50:47] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezdetpack
[01:50:47] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezdynamite
[01:50:48] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezsatchelcharge
[01:50:48] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezsatchelcharge
[01:50:49] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezrocketmotor
[01:50:49] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_eztimebomb
[01:50:49] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_eztorpedo
[01:50:49] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezsticknade
[01:50:50] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_eznuke
[01:50:55] Redoket killed RusLanConnection using ent_jack_gmod_ezsticknade
[01:50:55] Redoket killed Redoket
[01:51:07] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezdetpack
[01:51:10] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezthermobaricbomb
[01:51:11] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezfirenade
[01:51:19] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezfirenade
[01:51:31] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezimpactnade
[01:51:36] Redoket suicided!
[01:51:45] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezsticknade
[01:51:51] Redoket killed Funf using ent_jack_gmod_ezsticknade
[01:52:00] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezsticknade
[01:52:05] Redoket suicided!
[01:52:13] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezsticknade
[01:52:18] Redoket killed Funf using ent_jack_gmod_ezsticknade
[01:52:18] Redoket suicided!
[01:52:25] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezsticknade
[01:52:30] Funf suicided!
[01:52:30] Funf killed Redoket using env_explosion
[01:52:37] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezsticknade
[01:52:45] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezsticknade
[01:52:52] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezdynamite
[01:53:02] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_eztnt
[01:53:09] Redoket suicided!
[01:53:14] Funf killed Derkoletus using ent_jack_gmod_eztnt
[01:53:22] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezimpactnade
[01:53:52] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezfirenade
[01:54:13] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezsticknade
[01:54:18] Funf suicided!
[01:54:20] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezsticknade
[01:54:30] Redoket suicided!
[01:54:36] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezatmine
[01:54:39] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezsticknade
[01:54:46] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezdynamite
[01:55:37] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezweapon_rocketlauncher
[01:55:38] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezsticknade
[01:55:54] Redoket killed RusLanConnection using ent_jack_gmod_ezsticknade
[01:55:54] Redoket killed Funf using ent_jack_gmod_ezsticknade
[01:55:54] Redoket was killed by env_explosion
[01:56:14] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezsticknade
[01:56:17] Funf killed Redoket using env_explosion
[01:56:17] Funf killed RusLanConnection using env_explosion
[01:56:17] Funf suicided!
[01:56:58] Funf killed RusLanConnection using wep_jack_gmod_hands
[01:57:04] RusLanConnection brought Funf
[01:57:17] RusLanConnection brought Funf
[01:57:17] RusLanConnection brought Funf
[01:57:17] RusLanConnection brought Funf
[01:57:23] RusLanConnection brought Funf
[01:57:29] RusLanConnection brought Funf
[01:57:29] RusLanConnection brought Funf
[01:57:30] RusLanConnection brought Funf
[01:57:30] RusLanConnection brought Funf
[01:57:30] RusLanConnection brought Funf
[01:57:31] RusLanConnection brought Funf
[01:57:31] RusLanConnection brought Funf
[01:57:33] RusLanConnection brought Funf
[01:57:33] RusLanConnection brought Funf
[01:57:36] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_eztnt
[01:57:37] Redoket killed Derkoletus using ent_jack_gmod_eztnt
[01:57:37] Redoket suicided!
[01:57:41] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_eztnt
[01:57:44] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_eztnt
[01:57:47] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_eztnt
[01:58:09] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezhebomb
[01:58:25] Dropped "Derkoletus" from server<STEAM_0:1:616629252>
[01:58:26] Client "Derkoletus" connected.
[01:58:43] Client "Derkoletus" spawned in server <STEAM_0:1:616629252> (took 17 seconds).
[01:59:53] Funf: !menu
[02:00:01] Funf to admins: aboba
[02:00:03] Funf to admins: aboba
[02:00:03] Funf to admins: aboba
[02:00:03] Funf to admins: aboba
[02:00:04] Funf to admins: aboba
[02:00:04] Funf to admins: aboba
[02:00:04] Funf to admins: aboba
[02:00:04] Funf to admins: aboba
[02:00:05] Funf to admins: aboba
[02:00:05] Funf to admins: aboba
[02:00:05] Funf to admins: aboba
[02:00:06] Funf to admins: aboba
[02:00:06] Funf to admins: aboba
[02:00:06] Funf to admins: aboba
[02:00:07] Funf to admins: aboba
[02:00:07] Funf to admins: aboba
[02:00:07] Funf to admins: aboba
[02:00:08] Derkoletus: 1
[02:00:13] Funf to RusLanConnection: spam
[02:00:14] Funf to RusLanConnection: spam
[02:00:14] Funf to RusLanConnection: spam
[02:00:14] Funf to RusLanConnection: spam
[02:00:15] Funf to RusLanConnection: spam
[02:00:15] Funf to RusLanConnection: spam
[02:00:15] Funf to RusLanConnection: spam
[02:00:16] Funf to RusLanConnection: spam
[02:00:16] Funf to RusLanConnection: spam
[02:00:16] Funf to RusLanConnection: spam
[02:00:17] Funf to RusLanConnection: spam
[02:00:17] Funf to RusLanConnection: spam
[02:00:17] Funf to RusLanConnection: spam
[02:00:17] Funf to RusLanConnection: spam
[02:00:18] Funf to RusLanConnection: spam
[02:00:18] Funf to RusLanConnection: spam
[02:00:18] Funf to RusLanConnection: spam
[02:00:19] Funf to RusLanConnection: spam
[02:00:19] Funf to RusLanConnection: spam
[02:00:20] Funf to RusLanConnection: spam
[02:00:20] Funf to RusLanConnection: spam
[02:00:20] Funf to RusLanConnection: spam
[02:00:21] Funf to RusLanConnection: spam
[02:00:21] Funf to RusLanConnection: spam
[02:00:21] Funf to RusLanConnection: spam
[02:00:22] Funf to RusLanConnection: spam
[02:00:22] Funf to RusLanConnection: spam
[02:00:22] Funf to RusLanConnection: spam
[02:00:22] Funf to RusLanConnection: spam
[02:00:23] Funf to RusLanConnection: spam
[02:00:23] Funf to RusLanConnection: spam
[02:00:23] Funf to RusLanConnection: spam
[02:00:24] Funf to RusLanConnection: spam
[02:00:24] Funf to RusLanConnection: spam
[02:00:24] Funf to RusLanConnection: spam
[02:00:25] Funf to RusLanConnection: spam
[02:00:25] Funf to RusLanConnection: spam
[02:00:25] Funf to RusLanConnection: spam
[02:00:26] Funf to RusLanConnection: spam
[02:00:26] Funf to RusLanConnection: spam
[02:00:26] Funf to RusLanConnection: spam
[02:00:27] Funf to RusLanConnection: spam
[02:00:27] Funf to RusLanConnection: spam
[02:00:27] Funf to RusLanConnection: spam
[02:00:27] Funf to RusLanConnection: spam
[02:00:28] Funf to RusLanConnection: spam
[02:00:28] Funf to RusLanConnection: spam
[02:00:29] Funf to RusLanConnection: spam
[02:00:29] Funf to RusLanConnection: spam
[02:00:29] Funf to RusLanConnection: spam
[02:00:30] Funf to RusLanConnection: spam
[02:00:30] Funf to RusLanConnection: spam
[02:00:30] Funf to RusLanConnection: spam
[02:00:30] Funf to RusLanConnection: spam
[02:00:31] Funf to RusLanConnection: spam
[02:00:31] Funf to RusLanConnection: spam
[02:01:01] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_sleepingbag
[02:01:01] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_sleepingbag
[02:01:02] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_sleepingbag
[02:01:17] RusLanConnection: Я ЛЮБЛЮ ПЛЫВИСКИ
[02:01:21] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_sleepingbag
[02:01:28] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_eznukerocket
[02:01:28] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_eznukerocket
[02:01:29] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_eznukerocket
[02:01:29] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_eznukerocket
[02:01:37] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezgasnade
[02:01:46] Redoket<STEAM_0:1:545449619> spawned sent ent_jack_gmod_ezfumigator
[02:02:12] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_eznuke_big
[02:02:20] RusLanConnection killed Redoket using ent_jack_gmod_eznuke_big
[02:02:20] RusLanConnection suicided!
[02:02:20] RusLanConnection killed Funf using ent_jack_gmod_eznuke_big
[02:02:20] RusLanConnection killed Derkoletus using ent_jack_gmod_eznuke_big
[02:02:31] Dropped "RusLanConnection" from server<STEAM_0:0:238810681>
[02:02:34] Dropped "Redoket" from server<STEAM_0:1:545449619>
[02:02:35] Server is shutting down/changing levels.



[11:46:12] New map: gm_sro
[11:52:02] Client "Jr_byba" connected.
[11:53:24] Client "Paranoik" connected.
[11:54:21] Client "Paranoik" spawned in server <STEAM_0:1:485487115> (took 57 seconds).
[11:55:12] Dropped "Paranoik" from server<STEAM_0:1:485487115>
[11:58:07] Client "Jr_byba" spawned in server <STEAM_0:1:152546935> (took 365 seconds).
[12:02:03] Client "LonePlayer022" connected.
[12:03:07] Client "LonePlayer022" spawned in server <STEAM_0:1:597586443> (took 64 seconds).
[12:03:32] Jr_byba: ку
[12:03:45] LonePlayer022: Ку
[12:03:49] LonePlayer022: Серв ожил
[12:03:54] Jr_byba: да
[12:04:18] LonePlayer022: Кышь
[12:07:14] Client "erikk_son" connected.
[12:08:57] Dropped "Jr_byba" from server<STEAM_0:1:152546935>
[12:09:00] Client "Сырный пакетик" connected.
[12:10:42] Client "Сырный пакетик" spawned in server <STEAM_0:0:617253467> (took 102 seconds).
[12:14:45] Client "erikk_son" spawned in server <STEAM_0:1:105501040> (took 451 seconds).
[12:19:36] Client ".funky1337" connected.
[12:22:06] Client ".funky1337" spawned in server <STEAM_0:1:430394015> (took 150 seconds).
[12:23:55] .funky1337: Я ЛЮБЛЮ ПЛЫВИСКИ
[12:23:57] .funky1337: Я ЛЮБЛЮ ПЛЫВИСКИ
[12:23:57] .funky1337: Я ЛЮБЛЮ ПЛЫВИСКИ
[12:23:57] .funky1337: Я ЛЮБЛЮ ПЛЫВИСКИ
[12:23:57] .funky1337: Я ЛЮБЛЮ ПЛЫВИСКИ
[12:23:58] .funky1337: Я ЛЮБЛЮ ПЛЫВИСКИ
[12:26:58] Client "RusLanConnection" connected.
[12:28:40] Client "RusLanConnection" spawned in server <STEAM_0:0:238810681> (took 102 seconds).
[12:29:14] RusLanConnection<STEAM_0:0:238810681> spawned sent lvs_chinook
[12:29:19] RusLanConnection<STEAM_0:0:238810681> spawned sent lvs_helicopter_rebel
[12:29:22] RusLanConnection<STEAM_0:0:238810681> spawned sent lvs_chinook
[12:30:00] Client "рабат" connected.
[12:30:58] RusLanConnection teleported to .funky1337
[12:30:59] RusLanConnection teleported to .funky1337
[12:31:02] RusLanConnection teleported to LonePlayer022
[12:31:05] RusLanConnection teleported to erikk_son
[12:31:05] .funky1337: я тебя видел...
[12:31:05] RusLanConnection teleported to Сырный пакетик
[12:33:42] .funky1337: блядь че я сделал нахуй
[12:35:39] Client "рабат" spawned in server <STEAM_0:1:82265431> (took 339 seconds).
[12:35:51] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezprimitivebench
[12:35:59] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezwood
[12:37:12] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezprimitivebench
[12:37:15] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezwood
[12:37:41] Client "Jr_byba" connected.
[12:38:26] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezprimitivebench
[12:40:21] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezprimitivebench
[12:40:37] RusLanConnection<STEAM_0:0:238810681> spawned sent lvs_chinook
[12:40:45] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezwinch
[12:40:46] Client "Кастрюля" connected.
[12:40:59] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezbasicparts
[12:41:00] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_eztoolbox
[12:41:25] RusLanConnection<STEAM_0:0:238810681> spawned sent lvs_renaultft_m
[12:41:28] RusLanConnection<STEAM_0:0:238810681> spawned sent lvs_renaultft_m
[12:41:30] Client "Jr_byba" spawned in server <STEAM_0:1:152546935> (took 229 seconds).
[12:42:31] рабат: !modnt
[12:42:40] рабат: modt
[12:42:46] RusLanConnection: !motd
[12:42:51] рабат: !votf
[12:42:59] рабат: !motd
[12:43:11] Client "Кастрюля" spawned in server <STEAM_0:1:763473999> (took 145 seconds).
[12:43:22] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezarmor_flametank
[12:43:40] .funky1337: Приветствувю
[12:43:47] .funky1337: ебать
[12:43:53] .funky1337: тебя в сперме окунали?
[12:44:05] .funky1337: у тебя все лицо и торс 
[12:44:07] .funky1337: в чем то белом
[12:44:13] .funky1337: xD
[12:44:26] .funky1337: можно было бы
[12:44:29] .funky1337: у меня уже есть
[12:44:30] Jr_byba: УРА СЕРВЕР ОЖИЛ
[12:44:37] .funky1337: bomj gang
[12:44:48] Кастрюля: эй привет
[12:44:58] Jr_byba: КУ
[12:45:02] Кастрюля: как дела
[12:45:03] Кастрюля: Я ЛЮБЛЮ ПЛЫВИСКИ
[12:45:03] .funky1337: у тебя забинжен инвентарь?
[12:45:08] Client "шиномонтаж" connected.
[12:45:09] Кастрюля: ой
[12:45:15] Кастрюля: откуда это у меня
[12:45:15] .funky1337: посмотри гайд
[12:45:19] .funky1337: https://youtu.be/oQHtat9VxrU
[12:45:31] .funky1337: там все расказывают
[12:45:32] .funky1337: для начала
[12:45:36] Client "шиномонтаж" connected.
[12:45:42] Jr_byba: хорошо
[12:45:55] .funky1337: supply radio: fulton-crate
[12:46:07] Jr_byba: пожли
[12:47:24] Кастрюля: это твоё?
[12:47:28] Jr_byba: да
[12:47:34] .funky1337: supply radio: fulton-crate
[12:47:34] Кастрюля: крутяк
[12:47:48] Jr_byba: ага
[12:47:49] .funky1337: supply radio: fulton-crate
[12:48:02] Кастрюля: !motb
[12:48:09] Кастрюля: !motp
[12:48:23] Кастрюля: !motd
[12:48:38] рабат: jmod_ez_inv
[12:48:50] Кастрюля: а можно с тобой 
[12:48:56] Jr_byba: да
[12:49:02] рабат: !jmod_ez_inv
[12:49:09] Кастрюля: хахахах
[12:49:10] Jr_byba: ХАХАХАХА
[12:49:14] Кастрюля: Я везучий
[12:49:35] .funky1337: блядьб
[12:49:38] рабат: jmod_ez_inv
[12:50:06] Кастрюля: а как во фракцию 
[12:51:16] .funky1337: рабат
[12:51:17] erikk_son was killed by build_prop
[12:51:27] .funky1337: сбегай по местности
[12:51:29] .funky1337: осмотри ее
[12:51:31] .funky1337: если найдешь людей
[12:51:35] .funky1337: попробуй контакт наладить
[12:51:42] RusLanConnection: бугагага
[12:51:45] .funky1337: есть такое
[12:51:50] RusLanConnection: Я ЛЮБЛЮ ПЛЫВИСКИ
[12:51:50] .funky1337: пугалка
[12:51:52] .funky1337: Я ЛЮБЛЮ ПЛЫВИСКИ
[12:51:56] .funky1337: Я ЛЮБЛЮ ПЛЫВИСКИ
[12:52:00] RusLanConnection: !wilson
[12:52:01] erikk_son was killed by build_prop
[12:52:06] RusLanConnection: прием
[12:52:08] .funky1337: алё
[12:52:12] RusLanConnection: Я ЛЮБЛЮ ПЛЫВИСКИ
[12:52:17] .funky1337: яички
[12:52:21] .funky1337: жопа
[12:52:25] RusLanConnection: поели
[12:52:26] .funky1337: пап
[12:52:36] .funky1337: tyty
[12:52:41] .funky1337: ok
[12:52:51] Кастрюля: Нужен ящик
[12:52:55] .funky1337: в стиме?
[12:53:05] .funky1337: принял
[12:53:15] Jr_byba: как сделать
[12:53:23] Кастрюля: дерево нужно
[12:53:28] Dropped ".funky1337" from server<STEAM_0:1:430394015>
[12:53:29] Client ".funky1337" connected.
[12:53:31] Client "Safeguard" connected.
[12:53:45] Client ".funky1337" spawned in server <STEAM_0:1:430394015> (took 16 seconds).
[12:53:53] .funky1337: !menu
[12:54:27] .funky1337: GF
[12:56:10] Кастрюля: ой
[12:56:23] Кастрюля: нашёл тот самый контейнер
[12:56:58] Кастрюля: нужно 700 железа
[12:57:18] Кастрюля: всё
[12:57:54] Client "Safeguard" connected.
[12:58:06] Jr_byba: нам нужен физган
[12:58:12] Кастрюля: согласен
[12:58:27] Кастрюля: так тащить можно
[12:58:40] Кастрюля: ура
[12:58:48] Jr_byba: ага
[12:59:23] erikk_son: как включить радио для припасов или оно отключенно?
[13:00:04] Client "Safeguard" spawned in server <STEAM_0:0:583364198> (took 130 seconds).
[13:00:33] Dropped "Safeguard" from server<STEAM_0:0:583364198>
[13:00:56] Jr_byba: нам нужен новый верстак
[13:01:16] Client "Safeguard" connected.
[13:01:28] RusLanConnection played the url song. Type !stopurlme to stop listening: https://cdn.discordapp.com/attachments/943172955452637266/1318563679029035049/C418_-_Subwoofer_Lullaby_-_Minecraft_Volume_Alpha.mp3?ex=6762c79e&is=6761761e&hm=9e4c9d4a6b17ba332bc099a6a70430d061c28c69537fcd94be016c0ca04ef410&
[13:01:44] RusLanConnection played the url song. Type !stopurlme to stop listening: https://cdn.discordapp.com/attachments/943172955452637266/1318563679029035049/C418_-_Subwoofer_Lullaby_-_Minecraft_Volume_Alpha.mp3?ex=6762c79e&is=6761761e&hm=9e4c9d4a6b17ba332bc099a6a70430d061c28c69537fcd94be016c0ca04ef410&
[13:01:52] Client "Safeguard" spawned in server <STEAM_0:0:583364198> (took 36 seconds).
[13:02:04] Safeguard to admins: ЭЙ АДМИН
[13:02:11] Safeguard to admins: ТЭПНИСЬ КО МНЕ АДМИН
[13:02:21] Safeguard to admins: У МЕН ЯБАГ
[13:02:28] Сырный пакетик suicided!
[13:03:15] RusLanConnection teleported to Safeguard
[13:03:25] Client "Izuna" connected.
[13:03:42] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_aboot_jmod_ezweapon_oicw
[13:03:59] Jr_byba: кте машина
[13:04:01] RusLanConnection<STEAM_0:0:238810681> spawned sent lvs_wheeldrive_dodsherman
[13:04:11] Jr_byba: УРА
[13:04:17] RusLanConnection<STEAM_0:0:238810681> spawned sent lvs_wheeldrive_dodkuebelwagen_mg
[13:05:26] RusLanConnection: https://youtu.be/Gpd85y_iTxY?si=I5CTpa4WWswpcSuQ
[13:05:33] RusLanConnection: https://cdn.discordapp.com/attachments/943172955452637266/1318563679029035049/C418_-_Subwoofer_Lullaby_-_Minecraft_Volume_Alph
[13:05:49] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezweapon_amr
[13:05:56] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezweapon_amr
[13:06:00] RusLanConnection killed Safeguard using wep_jack_gmod_amr
[13:06:41] Safeguard: !motd
[13:06:58] Кастрюля: уголь
[13:07:01] RusLanConnection killed рабат using env_explosion
[13:07:02] RusLanConnection killed Safeguard
[13:07:35] Jr_byba: ПОМОГИ
[13:07:35] Safeguard killed рабат using wep_jack_gmod_hands
[13:07:38] RusLanConnection played the url song. Type !stopurlme to stop listening: https://cdn.discordapp.com/attachments/943172955452637266/1318563679029035049/C418_-_Subwoofer_Lullaby_-_Minecraft_Volume_Alpha.mp3
[13:07:54] рабат killed Safeguard using wep_jack_gmod_hands
[13:08:05] RusLanConnection: https://cdn.discordapp.com/attachments/943172955452637266/1318563679029035049/C418_-_Subwoofer_Lullaby_-_Minecraft_Volume_Alph
[13:08:29] Кастрюля: ща
[13:08:47] RusLanConnection played the url song. Type !stopurlme to stop listening: https://youtu.be/Gpd85y_iTxY?si=taz9hqbi9bzML-bS
[13:09:21] Client "^2nick" connected.
[13:09:38] erikk_son was killed by ent_jack_gmod_ezworkbench
[13:09:59] Client "v897oo" connected.
[13:10:43] Кастрюля: Э
[13:10:51] Кастрюля: Что это щас было
[13:11:03] Jr_byba: не знаю
[13:11:19] RusLanConnection: bind alt +walk
[13:13:02] Jr_byba: есть
[13:13:16] RusLanConnection played the url song. Type !stopurlme to stop listening: https://cdn.discordapp.com/attachments/943172955452637266/1318563679029035049/C418_-_Subwoofer_Lullaby_-_Minecraft_Volume_Alpha.mp3
[13:13:22] RusLanConnection played the url song. Type !stopurlme to stop listening: https://cdn.discordapp.com/attachments/943172955452637266/1318563679029035049/C418_-_Subwoofer_Lullaby_-_Minecraft_Volume_Alpha.mp3
[13:13:22] RusLanConnection played the url song. Type !stopurlme to stop listening: https://cdn.discordapp.com/attachments/943172955452637266/1318563679029035049/C418_-_Subwoofer_Lullaby_-_Minecraft_Volume_Alpha.mp3
[13:13:23] RusLanConnection played the url song. Type !stopurlme to stop listening: https://cdn.discordapp.com/attachments/943172955452637266/1318563679029035049/C418_-_Subwoofer_Lullaby_-_Minecraft_Volume_Alpha.mp3
[13:13:26] RusLanConnection played the url song. Type !stopurlme to stop listening: https://cdn.discordapp.com/attachments/943172955452637266/1318563679029035049/C418_-_Subwoofer_Lullaby_-_Minecraft_Volume_Alpha.mp3
[13:13:28] RusLanConnection stopped the url song for the server.
[13:13:29] RusLanConnection played the url song. Type !stopurlme to stop listening: sound
[13:13:38] RusLanConnection played the url song. Type !stopurlme to stop listening: https://cdn.discordapp.com/attachments/943172955452637266/1318563679029035049/C418_-_Subwoofer_Lullaby_-_Minecraft_Volume_Alpha.mp3
[13:14:10] Jr_byba: есть физган
[13:17:12] Client "v897oo" spawned in server <STEAM_0:1:603126663> (took 433 seconds).
[13:19:10] erikk_son was killed by build_prop
[13:19:28] Jr_byba: я пойту окей?
[13:19:33] Кастрюля: оки
[13:20:07] Dropped "v897oo" from server<STEAM_0:1:603126663>
[13:21:18] Dropped "рабат" from server<STEAM_0:1:82265431>
[13:22:14] RusLanConnection teleported to .funky1337
[13:22:15] RusLanConnection teleported to Jr_byba
[13:22:18] RusLanConnection teleported to LonePlayer022
[13:22:19] RusLanConnection teleported to Safeguard
[13:22:20] RusLanConnection teleported to erikk_son
[13:22:21] RusLanConnection teleported to Кастрюля
[13:22:23] RusLanConnection teleported to Сырный пакетик
[13:22:25] RusLanConnection teleported to Jr_byba
[13:22:29] RusLanConnection suicided!
[13:22:48] RusLanConnection teleported to Safeguard
[13:22:49] RusLanConnection teleported to Safeguard
[13:22:53] Кастрюля: а зачем ещё одна
[13:23:00] Кастрюля: может разобрать
[13:23:09] Jr_byba: НЕТ
[13:23:33] RusLanConnection killed Safeguard using player
[13:23:40] Кастрюля: ты чуть меня не убил
[13:25:52] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_sleepingbag
[13:27:46] Safeguard suicided!
[13:28:59] Client "РАК, ДА" connected.
[13:29:49] Dropped "RusLanConnection" from server<STEAM_0:0:238810681>
[13:34:14] .funky1337: нет...
[13:34:24] .funky1337: приятель
[13:34:26] .funky1337: ты хочешь дуэль???
[13:34:35] .funky1337: ладно
[13:34:37] .funky1337: 7 шагов
[13:34:52] .funky1337: ГОТОВ??
[13:34:55] .funky1337: 1
[13:34:57] .funky1337: 2
[13:34:58] .funky1337: 3
[13:35:13] Client "РАК, ДА" spawned in server <STEAM_0:1:214737633> (took 374 seconds).
[13:35:13] .funky1337: ебать
[13:35:16] Safeguard killed .funky1337 using wep_jack_gmod_flintlockmusket
[13:35:24] .funky1337: ЕБАТЬ
[13:35:27] .funky1337: КОПЕЙЩИК
[13:35:31] .funky1337: копейщик
