<Logging continued from "data/ulx_logs/09-18-24.txt">
[19:56:52] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezincendiarybomb
[19:57:02] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezincendiarybomb
[19:57:08] RusLanConnection killed Rackman using ent_jack_gmod_ezfirehazard
[19:57:11] Client "sekta" spawned in server <STEAM_0:0:57939554> (took 29 seconds).
[19:58:15] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezshovel
[20:00:51] T4RVITAN killed RusLanConnection using wep_jack_gmod_ezshovel
[20:02:01] T4RVITAN killed RusLanConnection using wep_jack_gmod_ezshovel
[20:02:13] T4RVITAN killed RusLanConnection using wep_jack_gmod_ezshovel
[20:02:18] T4RVITAN suicided!
[20:02:42] RusLanConnection granted god mode upon Themself
[20:05:28] T4RVITAN suicided!
[20:05:53] Rackman killed pojn87 using wep_jack_gmod_cabr
[20:06:09] T4RVITAN suicided!
[20:06:17] T4RVITAN suicided!
[20:06:28] T4RVITAN suicided!
[20:06:31] pojn87 killed Rackman using wep_jack_gmod_ezshovel
[20:06:43] T4RVITAN suicided!
[20:06:57] pojn87 suicided!
[20:07:42] Rackman killed pojn87 using wep_jack_gmod_hands
[20:08:58] pojn87 suicided!
[20:09:44] T4RVITAN killed pojn87 using wep_jack_gmod_ezaxe
[20:10:46] RusLanConnection teleported to Rackman
[20:11:30] T4RVITAN suicided!
[20:12:27] T4RVITAN killed Rackman using wep_jack_gmod_hands
[20:13:05] pojn87 killed T4RVITAN using wep_jack_gmod_hands
[20:13:11] RusLanConnection brought Rackman
[20:13:14] T4RVITAN suicided!
[20:13:22] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_eznuke
[20:13:27] Rackman killed pojn87 using wep_jack_gmod_hands
[20:13:32] RusLanConnection killed Rackman using player
[20:13:32] RusLanConnection killed T4RVITAN using player
[20:13:37] RusLanConnection killed pojn87
[20:13:55] T4RVITAN suicided!
[20:14:37] pojn87 suicided!
[20:14:41] T4RVITAN suicided!
[20:14:50] T4RVITAN suicided!
[20:14:59] T4RVITAN suicided!
[20:15:09] T4RVITAN suicided!
[20:15:49] RusLanConnection teleported to Rackman
[20:16:57] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsticknade
[20:17:03] RusLanConnection killed T4RVITAN using env_explosion
[20:17:03] RusLanConnection killed pojn87 using env_explosion
[20:17:11] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezthermobaricbomb
[20:17:12] T4RVITAN suicided!
[20:17:18] RusLanConnection killed Rackman
[20:17:22] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezthermobaricbomb
[20:17:28] RusLanConnection killed pojn87
[20:17:28] RusLanConnection killed T4RVITAN
[20:17:48] pojn87 suicided!
[20:18:00] pojn87 suicided!
[20:18:03] T4RVITAN killed Rackman using wep_jack_gmod_hands
[20:18:07] pojn87 suicided!
[20:18:13] pojn87 suicided!
[20:18:49] Rackman killed pojn87 using wep_jack_gmod_hands
[20:20:26] pojn87 killed T4RVITAN using wep_jack_gmod_ezaxe
[20:20:31] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_eznuke_small
[20:21:24] T4RVITAN killed Rackman using wep_jack_gmod_ezshovel
[20:22:09] pojn87 killed Rackman using wep_jack_gmod_ezaxe
[20:22:18] Rackman suicided!
[20:22:26] Rackman suicided!
[20:22:33] Rackman suicided!
[20:22:46] Rackman suicided!
[20:24:20] T4RVITAN killed Rackman using wep_jack_gmod_ezshovel
[20:24:27] Rackman suicided!
[20:25:22] Rackman killed T4RVITAN using wep_jack_gmod_hands
[20:25:27] pojn87 killed Rackman using wep_jack_gmod_ezaxe
[20:25:34] T4RVITAN suicided!
[20:25:41] T4RVITAN suicided!
[20:25:51] Rackman suicided!
[20:25:58] Rackman suicided!
[20:26:36] pojn87 killed Rackman using wep_jack_gmod_pas
[20:27:15] pojn87 killed T4RVITAN using wep_jack_gmod_pas
[20:27:21] pojn87 killed Rackman using wep_jack_gmod_pas
[20:27:49] pojn87 killed Rackman using wep_jack_gmod_pas
[20:28:03] T4RVITAN suicided!
[20:28:21] RusLanConnection teleported to pojn87
[20:28:26] pojn87 killed Rackman using wep_jack_gmod_pas
[20:29:36] T4RVITAN killed Rackman using wep_jack_gmod_flintlockmusket
[20:29:43] Rackman suicided!
[20:30:23] T4RVITAN killed Rackman using wep_jack_gmod_flintlockmusket
[20:30:31] Rackman suicided!
[20:31:51] pojn87 killed Rackman using wep_jack_gmod_pas
[20:31:58] Rackman suicided!
[20:33:25] Rackman killed pojn87 using wep_jack_gmod_revolver
[20:33:43] Rackman killed T4RVITAN using wep_jack_gmod_revolver
[20:33:54] Rackman killed pojn87 using wep_jack_gmod_revolver
[20:34:00] pojn87 suicided!
[20:34:07] pojn87 suicided!
[20:34:13] pojn87 suicided!
[20:34:27] Rackman killed T4RVITAN using wep_jack_gmod_ezshovel
[20:35:19] T4RVITAN killed Rackman using wep_jack_gmod_revolver
[20:36:01] pojn87 killed Rackman using wep_jack_gmod_revolver
[20:36:36] pojn87 killed Rackman using wep_jack_gmod_revolver
[20:36:36] Rackman killed pojn87 using player
[20:37:17] pojn87 killed Rackman using wep_jack_gmod_revolver
[20:37:25] Rackman suicided!
[20:38:01] pojn87 killed Rackman using wep_jack_gmod_revolver
[20:38:10] Rackman suicided!
[20:38:19] RusLanConnection<STEAM_0:0:238810681> spawned sent lvs_renaultft_m
[20:38:20] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezfuel
[20:38:21] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezfuel
[20:38:51] RusLanConnection killed pojn87 using lvs_renaultft_m
[20:38:52] T4RVITAN killed Rackman using wep_jack_gmod_revolver
[20:38:58] pojn87 suicided!
[20:39:13] RusLanConnection killed T4RVITAN using lvs_renaultft_m
[20:39:13] RusLanConnection killed Rackman using player
[20:39:13] RusLanConnection killed pojn87 using player
[20:39:35] T4RVITAN suicided!
[20:39:49] pojn87 suicided!
[20:39:55] T4RVITAN suicided!
[20:40:06] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsand
[20:40:08] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsand
[20:40:08] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsand
[20:40:09] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsand
[20:40:13] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsand
[20:40:16] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsand
[20:40:25] Rackman killed T4RVITAN using wep_jack_gmod_ezshovel
[20:40:28] pojn87 killed Rackman using wep_jack_gmod_ezaxe
[20:41:16] pojn87 killed Rackman using wep_jack_gmod_ezaxe
[20:41:40] Rackman suicided!
[20:41:48] василий каратаев killed pojn87 using wep_jack_gmod_magpistol
[20:41:49] Rackman suicided!
[20:41:57] Rackman suicided!
[20:42:01] василий каратаев: Я ТЕБЕ ПОКАЖУ СИСТЕМУ РАБСТВА
[20:42:03] василий каратаев: ЗА МНОЙ
[20:42:13] василий каратаев: ЗА МНОЙ
[20:42:20] василий каратаев killed pojn87 using wep_jack_gmod_assaultrifle
[20:42:26] pojn87 suicided!
[20:42:27] василий каратаев killed T4RVITAN using wep_jack_gmod_assaultrifle
[20:42:38] T4RVITAN suicided!
[20:42:44] T4RVITAN suicided!
[20:43:50] RusLanConnection slapped Rackman with 0 damage
[20:43:50] RusLanConnection slapped Rackman with 0 damage
[20:43:51] RusLanConnection slapped Rackman with 0 damage
[20:43:51] RusLanConnection slapped Rackman with 0 damage
[20:43:55] RusLanConnection slapped Rackman with 0 damage
[20:44:59] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsand
[20:44:59] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsand
[20:45:00] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsand
[20:45:03] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsand
[20:45:22] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsand
[20:45:23] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsand
[20:45:24] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsand
[20:45:39] василий каратаев: РЕСЫ
[20:45:40] василий каратаев: ВСЕ 
[20:45:41] василий каратаев: КО МНЕ
[20:45:47] василий каратаев killed T4RVITAN using wep_jack_gmod_magpistol
[20:46:15] василий каратаев killed T4RVITAN using wep_jack_gmod_magpistol
[20:46:40] Rackman killed T4RVITAN using wep_jack_gmod_ezshovel
[20:47:30] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsand
[20:47:31] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsand
[20:47:32] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsand
[20:48:07] Rackman killed pojn87 using wep_jack_gmod_ezshovel
[20:48:15] pojn87 suicided!
[20:48:22] pojn87 suicided!
[20:48:28] pojn87 suicided!
[20:49:50] Rackman killed pojn87 using wep_jack_gmod_ezshovel
[20:49:56] pojn87 suicided!
[20:50:03] pojn87 suicided!
[20:50:10] pojn87 suicided!
[20:50:16] pojn87 suicided!
[20:56:36] pojn87 suicided!
[20:57:02] pojn87 suicided!
[20:57:06] RusLanConnection teleported to Rackman
[20:57:10] pojn87 suicided!
[20:58:01] RusLanConnection cloaked Themself by amount 0
[21:00:05] Dropped "T4RVITAN" from server<STEAM_0:1:532143397>
[21:00:09] василий каратаев: !PM
[21:04:02] Rackman killed pojn87 using wep_jack_gmod_ezaxe
[21:06:15] василий каратаев: СТОЙ ТАМ
[21:06:23] василий каратаев: СКОЛЬКО ДЕНЕГ ЕСТЬ?
[21:06:29] василий каратаев: ДАВАЙ 1000
[21:06:47] pojn87 killed sekta using wep_jack_gmod_ezaxe
[21:06:59] василий каратаев: ОРУЖИЕ БРОНЯ?
[21:07:01] василий каратаев: ПРОДАМ
[21:08:55] pojn87 killed Rackman using wep_jack_gmod_ezaxe
[21:09:02] pojn87 was killed by ent_jack_gmod_ezsentry
[21:09:27] sekta killed Rackman using wep_jack_gmod_hands
[21:09:51] Rackman killed sekta using wep_jack_gmod_ezshovel
[21:09:55] Rackman killed pojn87 using wep_jack_gmod_ezshovel
[21:10:09] Rackman killed sekta using wep_jack_gmod_ezshovel
[21:10:11] Server is shutting down/changing levels.



[21:10:30] New map: bf_arid
[21:10:44] Client "pojn87" connected.
[21:10:44] Client "василий каратаев" connected.
[21:11:04] Client "василий каратаев" spawned in server <STEAM_0:0:814052183> (took 20 seconds).
[21:11:06] Client "sekta" connected.
[21:11:28] Client "pojn87" spawned in server <STEAM_0:1:490319581> (took 44 seconds).
[21:11:31] Client "sekta" spawned in server <STEAM_0:0:57939554> (took 25 seconds).
[21:11:42] Dropped "pojn87" from server<STEAM_0:1:490319581>
[21:11:43] Client "pojn87" connected.
[21:11:58] Client "pojn87" spawned in server <STEAM_0:1:490319581> (took 15 seconds).
[21:12:30] Server is shutting down/changing levels.



[21:13:53] New map: bf_arid
[21:13:59] Client "василий каратаев" connected.
[21:13:59] Client "sekta" connected.
[21:14:24] Client "василий каратаев" spawned in server <STEAM_0:0:814052183> (took 25 seconds).
[21:14:28] Client "pojn87" connected.
[21:14:30] Client "sekta" spawned in server <STEAM_0:0:57939554> (took 31 seconds).
[21:14:44] Client "pojn87" spawned in server <STEAM_0:1:490319581> (took 16 seconds).
[21:22:31] RusLanConnection teleported to василий каратаев
[21:22:31] RusLanConnection teleported to sekta
[21:22:32] RusLanConnection teleported to pojn87
[21:22:37] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezarmor_flametank
[21:22:48] RusLanConnection killed pojn87 using ent_jack_gmod_eznapalm
[21:23:01] RusLanConnection killed pojn87 using ent_jack_gmod_eznapalm
[21:23:10] RusLanConnection was killed by entityflame
[21:23:50] Dropped "pojn87" from server<STEAM_0:1:490319581>
[21:23:51] Dropped "василий каратаев" from server<STEAM_0:0:814052183>
[21:24:51] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsand
[21:24:51] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsand
[21:24:54] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsand
[21:24:55] Client "pojn87" connected.
[21:24:56] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsand
[21:24:57] Client "василий каратаев" connected.
[21:24:59] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsand
[21:25:01] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsand
[21:25:03] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsand
[21:25:08] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsand
[21:25:13] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsand
[21:25:17] Client "pojn87" spawned in server <STEAM_0:1:490319581> (took 22 seconds).
[21:25:19] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsand
[21:25:23] Client "василий каратаев" spawned in server <STEAM_0:0:814052183> (took 26 seconds).
[21:25:24] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsand
[21:25:33] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsand
[21:25:34] sekta suicided!
[21:25:42] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsand
[21:26:09] василий каратаев: ГОВНО
[21:26:30] Client "T4RVITAN" connected.
[21:26:55] pojn87 killed василий каратаев using wep_jack_gmod_hands
[21:26:59] pojn87 killed sekta using wep_jack_gmod_hands
[21:27:37] Client "T4RVITAN" connected.
[21:28:09] Client "T4RVITAN" spawned in server <STEAM_0:1:532143397> (took 32 seconds).
[21:28:26] T4RVITAN suicided!
[21:30:15] василий каратаев: О
[21:30:29] василий каратаев: ИЩИ ВОДУ
[21:31:18] Dropped "T4RVITAN" from server<STEAM_0:1:532143397>
[21:33:38] Server is shutting down/changing levels.



[21:33:56] New map: bf_arid
[21:34:24] Client "василий каратаев" spawned in server <STEAM_0:0:814052183> (took 28 seconds).
[21:37:18] Client "sekta" connected.
[21:37:40] RusLanConnection teleported to василий каратаев
[21:37:45] василий каратаев: юда
[21:37:56] Client "sekta" spawned in server <STEAM_0:0:57939554> (took 38 seconds).
[21:41:40] василий каратаев: Я НЕ УВЕРЕН НО 
[21:41:50] василий каратаев: ПОМОЕМУ СКАНЕРЫ 
[21:41:52] василий каратаев: РУДЫ
[21:41:56] василий каратаев: ХОТЬ И ПРОКАЧЕНЫЕ
[21:41:57] василий каратаев: НО
[21:42:00] василий каратаев: ЭЭ
[21:42:08] василий каратаев: ОНИ ТИПО НА ПЕРВОМ УРОВНЕ НАВЕРНОЕ 
[21:42:10] василий каратаев: НЕЗАЮ
[21:42:34] василий каратаев: ПРОЧИТ
[21:42:38] василий каратаев: ПРОЧИТАЙ ЧТ
[21:42:50] василий каратаев: Я НЕГР СРАНЫЙ 
[21:42:58] василий каратаев: ОТДАЙ МОЮ БАТАРЕЮ
[21:44:32] василий каратаев: РУСЛАН
[21:44:33] василий каратаев: ПРОВЕРЬ
[21:44:35] василий каратаев: СКАНЕРЫ
[21:44:40] василий каратаев: НУ 
[21:44:44] василий каратаев: СДЕЛАЙ КАК ОБЫЧНЫЕ
[21:44:49] василий каратаев: НУУУ
[21:44:52] василий каратаев: ВОТ ПОСТАВЬ
[21:44:57] василий каратаев: ОБЫЧНЫЙ 
[21:45:00] василий каратаев: И ПРОКАЧЕНЫЙ
[21:45:04] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezgroundscanner
[21:45:05] василий каратаев: ОНИ НЕ ОТЛИЧАЮТСЯ ПОМОЕМУ
[21:45:10] василий каратаев: ПЕРВОГО УРОВНЯ
[21:45:13] василий каратаев: ОТ ПОСЛЕДНЕГО
[21:45:19] василий каратаев: НУ ОН ПОКАЗЫВАЕТ ПОМОЕМУ
[21:45:21] василий каратаев: КАК ПЕРВЫЙ
[21:45:27] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezbattery
[21:45:31] василий каратаев: ВОТ
[21:45:37] василий каратаев: КРАСНЫЙ РАДИУС
[21:45:38] василий каратаев: ВИДИШ
[21:45:53] василий каратаев: НУ ТУТ ЕСТЬ РУДА РЯДОМ
[21:51:25] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsfg
[21:51:25] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezsfg
[21:51:27] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezgroundscanner
[21:51:31] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezbasicparts
[21:51:32] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezbattery
[21:51:33] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezbattery
[21:51:52] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_eztoolbox
[21:51:57] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezbattery
[21:51:58] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezbasicparts
[21:52:00] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezbasicparts
[21:52:00] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezbasicparts
[21:52:01] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezprecparts
[21:52:02] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezprecparts
[21:52:02] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezadvparts
[21:52:03] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezadvparts
[21:52:15] василий каратаев: ОН УЖЕ БОЛЬШЕ ПОКАЗЫВАЕТ
[21:52:23] василий каратаев: РИЛИ ОСТАВЬ ТАК
[21:52:28] василий каратаев: ОН ДЕШВЫЙЫ
[21:52:34] василий каратаев: КАК ОПЫТНЫЙ
[21:52:39] василий каратаев: ЭПИК
[21:53:41] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezgroundscanner
[21:53:47] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezbattery
[21:55:24] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezgroundscanner
[21:55:27] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezbattery
[21:55:59] василий каратаев: НУ ДРУГОЕ ДЕЛО
[21:56:06] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezgroundscanner
[21:56:08] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezbattery
[21:56:14] василий каратаев: ВОТ СОЛНЕЧНЫЕ ПАНЕЛИ В НАЧАЛЕ ЭТО КРУТО
[21:56:16] василий каратаев: ХОТЬ И ДОЛГО
[21:56:25] василий каратаев: НО 800 ЭНЕРГОСОВ ЗА РАЗ
[21:56:37] василий каратаев: ВОТ ПОСТАВИЛ 8 ШТУК
[21:56:39] василий каратаев: БУДЕТ 800
[21:56:46] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezgroundscanner
[21:56:49] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezbattery
[21:58:31] василий каратаев: НАДА НАВЕРН К ЦЕНТРУ
[21:58:34] василий каратаев: ВОТ
[21:58:43] василий каратаев: ВО
[21:59:40] василий каратаев: ЧЕГО
[22:00:14] василий каратаев: НУ ТАК РАСКАЖИ
[22:00:49] RusLanConnection<STEAM_0:0:238810681> spawned sent ent_jack_gmod_ezfurnace
[22:00:53] василий каратаев: ПОНЯЛ ПОНЯЛ
[22:00:58] василий каратаев: Я ПРОСТО ПЕЧЬ КАЧАЛ
[22:01:00] василий каратаев: НА ДВА
[22:01:06] василий каратаев: И В
[22:02:20] sekta: supply radio: pump jack
[22:04:04] sekta: supply radio: steel
[22:05:16] василий каратаев: РЯДОМ ЖИЛА СТАЛИ
[22:05:20] василий каратаев: НАДА ВЫКОПАТЬ
[22:05:22] василий каратаев: ОГРОООМНЫЙ БУСТ
[22:05:59] василий каратаев: ДАВАЙ ПОМОГА
[22:06:22] василий каратаев: ПОМОГИ ДАТАЩИЬ
[22:06:32] василий каратаев: ДО СТАЛИ
[22:08:05] василий каратаев: УРААААА
[22:10:15] василий каратаев: ВСЕ ВЫ ОСВОИЛИ
[22:10:18] василий каратаев: А КАК ПЕРЕВОДИТЬ
[22:10:19] василий каратаев: В ГАРИС
[22:10:20] василий каратаев: НЕКТО
[22:11:32] василий каратаев: ААА
[22:15:23] василий каратаев: ЭТО ПРИКОЛЬНО
[22:16:11] василий каратаев: НУ ДАВАЙ ТЫ НЕФТЬ
[22:16:12] василий каратаев: Я СТАЛ
[22:35:39] sekta suicided!
[22:38:13] василий каратаев: ЭПИК
[22:39:15] василий каратаев: О
[22:39:17] василий каратаев: РИЛИ
[22:39:20] василий каратаев: НА ПРАДАЖУ СДЕЛАТ
[22:39:21] василий каратаев: И ВСЕ
[22:39:25] василий каратаев: ХАЗЯЕВА ЖИЗНИ
[22:39:32] василий каратаев: А ТАК
[22:39:35] василий каратаев: НУЖНЫ ГЕНЕРЫ НЕФТЯНЫЕ
[22:39:39] василий каратаев: И ТОГДА БУДЕТ ВС ОК
[22:39:48] василий каратаев: НЕТО ЭНЕГРИИ
[22:40:03] василий каратаев: А ВО
[22:40:05] василий каратаев: ПОШЛО ДЕЛО
[22:41:26] василий каратаев: НУ
[22:41:28] василий каратаев: КАК ТЕЕ
[22:41:31] василий каратаев: ЭЭЭ
[22:41:40] василий каратаев: ВОТ ЭТА НЕФТЯНАЯ ШТУКА
[22:41:44] василий каратаев: ЖРЕТ
[22:41:53] василий каратаев: ДАВАЙ
[22:45:38] василий каратаев: КТО
[22:45:40] василий каратаев: ПОПАДАЕТФ
[22:45:49] василий каратаев: НУ
[22:45:53] василий каратаев: НАХОДИТ СВОБОДНУЮ
[22:45:55] василий каратаев: И КЛАДЕЦ
[22:48:33] василий каратаев: НАДА ОБРАБАТЫВАТЬ СРАЗУ БОЛЬШЕ ЖИЛ
[22:49:17] sekta suicided!
[22:49:23] василий каратаев: АААА
[22:49:25] василий каратаев: КОРНИ
[22:49:30] василий каратаев: МЕНЯ ЗАХВАТИЛИ КОРНИ
[22:49:57] RusLanConnection teleported to sekta
[22:50:34] василий каратаев: ЭПИК ШТАНЫ
[22:53:44] василий каратаев: ВАТАААХЕЕЕ
[22:54:23] василий каратаев: НЕЕЕТ
[22:54:30] василий каратаев: РУДА
[22:55:20] василий каратаев: ПРИКОЛЬ
[22:55:22] василий каратаев: ЧТО Я МОУШГ
[22:55:26] василий каратаев: ИЗ ТВОЕГО РЮКЗАКА
[22:55:30] василий каратаев: БРАТЬ ПРЕДМЕТЫ
[22:55:33] василий каратаев: ВОТ
[22:55:37] василий каратаев: ПРИЦЕСЕН ПАРТС
[22:56:48] василий каратаев: МАСИНА
[22:57:56] василий каратаев: НЕТУ
[22:58:03] василий каратаев: РЯДОМ ЕЩО ЖИЛА
[22:58:03] василий каратаев: ЕСТЬ
[23:00:46] василий каратаев: РЯДОМ НЕФТЬ
[23:01:04] василий каратаев: ВОТ
[23:01:48] василий каратаев: ПЕРЕТАЗИ
[23:01:52] василий каратаев: НЕФТЕКАЧКУ
[23:01:55] василий каратаев: ВОН ТАМ ГДЕ
[23:01:58] василий каратаев: СКАНЕР СТОИТ
[23:08:28] василий каратаев: ЕДЕТ
[23:08:31] василий каратаев: Я ЗАБЫЛ ПОДРУБИТЬ
[23:08:32] василий каратаев: ТОК
[23:08:35] василий каратаев: К БУРУ
[23:09:04] василий каратаев: ДА
[23:10:20] василий каратаев: НУЖНА ЗОЛОТАЯ ЖИЛ
[23:11:05] sekta: supply radio: ceramic
[23:14:08] RusLanConnection: оружиек
[23:14:12] RusLanConnection: оружие
[23:14:20] RusLanConnection: нада забрать его уран
[23:14:27] RusLanConnection: смотри
[23:14:31] RusLanConnection: мы объявляем войну
[23:14:35] RusLanConnection: просим сдаться
[23:14:38] RusLanConnection: и не атакуем
[23:14:42] RusLanConnection: если не сдается
[23:14:42] василий каратаев: ЭПИК
[23:14:46] RusLanConnection: то его хеоачит
[23:23:34] василий каратаев: НУЖНЫ ДЕНГЬ
[23:35:02] василий каратаев: ТАМ ЖИЛА НА ТЫЩУ
[23:35:08] василий каратаев: 12 ТЫЩ
[23:43:03] василий каратаев: ОБЪЯВИЛ НО КАК ТО ГРУСТНО
[23:43:29] василий каратаев: Я НАЖИМАЮ
[23:43:33] василий каратаев: В Ф4 ВИДНО
[23:43:48] василий каратаев: ПОЕХАЛИ ТАК
[23:44:02] василий каратаев: ДА
[23:44:04] василий каратаев: ПРОСТО ВЫТРЯСЕМ
[23:44:06] василий каратаев: ОН УРАН
[23:44:07] василий каратаев: ПРОДАЕТ
[23:44:10] василий каратаев: ОН МИЛИАРДЕР НАВЕРН
[23:44:34] RusLanConnection: КОРОЧ
[23:44:38] RusLanConnection: МЫ ЕДЕМ К ТЕБЕ
[23:44:50] RusLanConnection: И ЕСЛИ НЕ ОТДАЕШЬ 50% своих денег
[23:44:53] sekta to RusLanConnection: КАК В ХЕДСЕТ ГОВОРИТЬ
[23:44:54] RusLanConnection: ВМЕСТЕ С УРАНОМ
[23:45:03] RusLanConnection: ТО МЫ УНИЧТОЖАЕМ БАЗУ ТВОЮ
[23:45:04] василий каратаев: НУЖЕН ЯЩИК ДЛЯ УРАНА
[23:45:18] василий каратаев: ОН ПОЛНЫЙ
[23:45:49] sekta to RusLanConnection: КАК В ХЕДСЕТ ГОВОРИИИТЬ
[23:46:02] RusLanConnection: НУЖНО НАДЕТЬ НАУШНИКИ
[23:46:18] василий каратаев: ЭТО ФИЧА
[23:46:26] василий каратаев: ГЛОБАЛЬНЫ ЧАТ
[23:47:07] василий каратаев: А ТЫ СЛАБЫЙ МЫ СИЛА 
[23:47:10] василий каратаев: КАКОЙ 
[23:47:14] василий каратаев: ПУСТЬ ДАЕТ
[23:47:25] василий каратаев: 1.9 
[23:47:28] василий каратаев: ЛЯМА
[23:47:51] василий каратаев: У ТЕБЯ ЕЩО 100 К
[23:47:54] василий каратаев: НУ 
[23:47:58] василий каратаев: ПУСТЬ МИЛИОН СЕМСОТ
[23:49:23] василий каратаев: ТАМ БЫЛА ДЫРА
[23:49:26] василий каратаев: ПУТ
[23:49:31] василий каратаев: А ВО
[23:49:43] василий каратаев: ТАМ БОМБУ СТУЧАТ ЭТО НОРМ?
[23:50:07] василий каратаев: НАДА ДОЕХАТЬ
[23:50:20] василий каратаев: НУ ЗАТО ВИДЫ ПОСМОТРЕЛИ
[23:50:54] василий каратаев: КУДА 
[23:50:55] василий каратаев: КУДА
[23:50:56] василий каратаев: ЭЭ
[23:50:59] василий каратаев: ТОРМОЗИ
[23:51:17] василий каратаев: ЩИТ
[23:51:37] василий каратаев: ДАВАЙ
[23:51:43] василий каратаев: СКОЛЬКО У ТЕБЯ ЕСТЬ?
[23:51:49] василий каратаев: ДАВАЙ
